"EntrezID","Symbol","Description","P value"
"64333","ARHGAP9","Rho GTPase activating protein 9",1.21664293417645e-07
"5152","PDE9A","phosphodiesterase 9A",1.21944149000797e-07
"5634","PRPS2","phosphoribosyl pyrophosphate synthetase 2",1.22208082209418e-07
"54856","GON4L","gon-4 like",1.22399594015832e-07
"5903","RANBP2","RAN binding protein 2",1.22621846010418e-07
"79780","CCDC82","coiled-coil domain containing 82",1.23468023804918e-07
"64427","TTC31","tetratricopeptide repeat domain 31",1.23888431069474e-07
"7456","WIPF1","WAS/WASL interacting protein family member 1",1.24520925792737e-07
"5887","RAD23B","RAD23 homolog B, nucleotide excision repair protein",1.24679932156369e-07
"57493","HEG1","heart development protein with EGF like domains 1",1.24851028848738e-07
"10079","ATP9A","ATPase phospholipid transporting 9A (putative)",1.25974410014607e-07
"11177","BAZ1A","bromodomain adjacent to zinc finger domain 1A",1.2615296252072e-07
"9531","BAG3","BCL2 associated athanogene 3",1.2791145664881e-07
"9555","H2AFY","H2A histone family member Y",1.28051649728178e-07
"347735","SERINC2","serine incorporator 2",1.28412181776838e-07
"80230","RUFY1","RUN and FYVE domain containing 1",1.29168140627911e-07
"84034","EMILIN2","elastin microfibril interfacer 2",1.29475157484293e-07
"200942","KLHDC8B","kelch domain containing 8B",1.3073276272646e-07
"55573","CDV3","CDV3 homolog",1.3154118749803e-07
"55207","ARL8B","ADP ribosylation factor like GTPase 8B",1.3190556358289e-07
"55692","LUC7L","LUC7 like",1.32692241638921e-07
"1186","CLCN7","chloride voltage-gated channel 7",1.33934002333191e-07
"23049","SMG1","SMG1, nonsense mediated mRNA decay associated PI3K related kinase",1.34435977683367e-07
"22955","SCMH1","sex comb on midleg homolog 1 (Drosophila)",1.36856967980492e-07
"734","OSGIN2","oxidative stress induced growth inhibitor family member 2",1.37130507837924e-07
"8899","PRPF4B","pre-mRNA processing factor 4B",1.37448075587798e-07
"3839","KPNA3","karyopherin subunit alpha 3",1.37591418702954e-07
"23424","TDRD7","tudor domain containing 7",1.37977095082675e-07
"5476","CTSA","cathepsin A",1.37998921290183e-07
"58486","ZBED5","zinc finger BED-type containing 5",1.38345100708648e-07
"253782","CERS6","ceramide synthase 6",1.39323733105989e-07
"221491","SMIM29","small integral membrane protein 29",1.40428142225701e-07
"7579","ZSCAN20","zinc finger and SCAN domain containing 20",1.40599150100229e-07
"307","ANXA4","annexin A4",1.40801393211376e-07
"283377","SPRYD4","SPRY domain containing 4",1.41573950784846e-07
"127829","ARL8A","ADP ribosylation factor like GTPase 8A",1.4237222567548e-07
"2526","FUT4","fucosyltransferase 4",1.42820923199061e-07
"6282","S100A11","S100 calcium binding protein A11",1.4309977569571e-07
"83937","RASSF4","Ras association domain family member 4",1.44075185337655e-07
"9053","MAP7","microtubule associated protein 7",1.45175450327883e-07
"5150","PDE7A","phosphodiesterase 7A",1.45571287468726e-07
"10653","SPINT2","serine peptidase inhibitor, Kunitz type 2",1.46162771108571e-07
"80896","NPL","N-acetylneuraminate pyruvate lyase",1.47258659710658e-07
"3482","IGF2R","insulin like growth factor 2 receptor",1.49241188074356e-07
"60437","CDH26","cadherin 26",1.49427210827113e-07
"10682","EBP","emopamil binding protein (sterol isomerase)",1.49796547388448e-07
"3987","LIMS1","LIM zinc finger domain containing 1",1.50183276703686e-07
"51015","ISOC1","isochorismatase domain containing 1",1.50467162507439e-07
"6901","TAZ","tafazzin",1.51727263864032e-07
"481","ATP1B1","ATPase Na+/K+ transporting subunit beta 1",1.52659923591258e-07
"55738","ARFGAP1","ADP ribosylation factor GTPase activating protein 1",1.52680490805857e-07
"116840","CNTROB","centrobin, centriole duplication and spindle assembly protein",1.52996455171639e-07
"9704","DHX34","DExH-box helicase 34",1.53103728806059e-07
"9138","ARHGEF1","Rho guanine nucleotide exchange factor 1",1.53967082860973e-07
"80821","DDHD1","DDHD domain containing 1",1.54468099644589e-07
"25874","MPC2","mitochondrial pyruvate carrier 2",1.54517546091526e-07
"54463","RETREG1","reticulophagy regulator 1",1.54754548287173e-07
"4204","MECP2","methyl-CpG binding protein 2",1.5541463893598e-07
"1786","DNMT1","DNA methyltransferase 1",1.55772423737766e-07
"901","CCNG2","cyclin G2",1.55942610824411e-07
"282991","BLOC1S2","biogenesis of lysosomal organelles complex 1 subunit 2",1.56076665147609e-07
"257106","ARHGAP30","Rho GTPase activating protein 30",1.56786723604085e-07
"57153","SLC44A2","solute carrier family 44 member 2",1.57235760411822e-07
"5833","PCYT2","phosphate cytidylyltransferase 2, ethanolamine",1.5776268580403e-07
"258010","SVIP","small VCP interacting protein",1.58055893262343e-07
"989","SEPT7","septin 7",1.58861185317605e-07
"9516","LITAF","lipopolysaccharide induced TNF factor",1.60332870424718e-07
"54507","ADAMTSL4","ADAMTS like 4",1.61411222165952e-07
"55704","CCDC88A","coiled-coil domain containing 88A",1.63398977126583e-07
"3752","KCND3","potassium voltage-gated channel subfamily D member 3",1.63451157053629e-07
"219988","PATL1","PAT1 homolog 1, processing body mRNA decay factor",1.64494963983408e-07
"90355","C5orf30","chromosome 5 open reading frame 30",1.65979411104189e-07
"10612","TRIM3","tripartite motif containing 3",1.66011929758625e-07
"153020","RASGEF1B","RasGEF domain family member 1B",1.67370329373639e-07
"92799","SHKBP1","SH3KBP1 binding protein 1",1.67916024640391e-07
"526","ATP6V1B2","ATPase H+ transporting V1 subunit B2",1.69012671857871e-07
"57731","SPTBN4","spectrin beta, non-erythrocytic 4",1.69856489096176e-07
"79902","NUP85","nucleoporin 85",1.72480787430374e-07
"405","ARNT","aryl hydrocarbon receptor nuclear translocator",1.73448094997752e-07
"2150","F2RL1","F2R like trypsin receptor 1",1.73480905862888e-07
"953","ENTPD1","ectonucleoside triphosphate diphosphohydrolase 1",1.74492990501207e-07
"1955","MEGF9","multiple EGF like domains 9",1.7571371291325e-07
"79567","RIPOR1","RHO family interacting cell polarization regulator 1",1.76225881998171e-07
"963","CD53","CD53 molecule",1.76791969064283e-07
"55837","EAPP","E2F associated phosphoprotein",1.77644127075105e-07
"8829","NRP1","neuropilin 1",1.78329447653169e-07
"4155","MBP","myelin basic protein",1.80181800590873e-07
"89848","FCHSD1","FCH and double SH3 domains 1",1.82100660550688e-07
"5329","PLAUR","plasminogen activator, urokinase receptor",1.82744492649434e-07
"84270","CARD19","caspase recruitment domain family member 19",1.83455650559772e-07
"8826","IQGAP1","IQ motif containing GTPase activating protein 1",1.83692586919193e-07
"4338","MOCS2","molybdenum cofactor synthesis 2",1.84205750874966e-07
"64426","SUDS3","SDS3 homolog, SIN3A corepressor complex component",1.84268362568574e-07
"6500","SKP1","S-phase kinase associated protein 1",1.85714543854409e-07
"51337","THEM6","thioesterase superfamily member 6",1.86433293025701e-07
"200894","ARL13B","ADP ribosylation factor like GTPase 13B",1.86872522789372e-07
"5880","RAC2","ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)",1.8703546655896e-07
"6948","TCN2","transcobalamin 2",1.87923317351846e-07
"284129","SLC26A11","solute carrier family 26 member 11",1.88103249865179e-07
"23635","SSBP2","single stranded DNA binding protein 2",1.88320887883897e-07
"64747","MFSD1","major facilitator superfamily domain containing 1",1.89102966174914e-07
"23588","KLHDC2","kelch domain containing 2",1.90440457292773e-07
"5734","PTGER4","prostaglandin E receptor 4",1.91178727182439e-07
"7111","TMOD1","tropomodulin 1",1.91483922939994e-07
"22985","ACIN1","apoptotic chromatin condensation inducer 1",1.91900058066352e-07
"55974","SLC50A1","solute carrier family 50 member 1",1.92349548733262e-07
"1523","CUX1","cut like homeobox 1",1.93040698981406e-07
"84532","ACSS1","acyl-CoA synthetase short chain family member 1",1.93541429549526e-07
"63940","GPSM3","G protein signaling modulator 3",1.9419235552931e-07
"23360","FNBP4","formin binding protein 4",1.97567183279901e-07
"8491","MAP4K3","mitogen-activated protein kinase kinase kinase kinase 3",1.99508846110419e-07
"11244","ZHX1","zinc fingers and homeoboxes 1",1.99872664863321e-07
"7410","VAV2","vav guanine nucleotide exchange factor 2",1.99957481683555e-07
"51816","ADA2","adenosine deaminase 2",2.01166069802028e-07
"113655","MFSD3","major facilitator superfamily domain containing 3",2.02185042486036e-07
"11054","OGFR","opioid growth factor receptor",2.02242805391606e-07
"51074","APIP","APAF1 interacting protein",2.0387264143551e-07
"84255","SLC37A3","solute carrier family 37 member 3",2.03883788740811e-07
"2268","FGR","FGR proto-oncogene, Src family tyrosine kinase",2.04364596578799e-07
"9659","PDE4DIP","phosphodiesterase 4D interacting protein",2.05429518285172e-07
"1848","DUSP6","dual specificity phosphatase 6",2.06774228850293e-07
"10116","FEM1B","fem-1 homolog B",2.0712871218187e-07
"59339","PLEKHA2","pleckstrin homology domain containing A2",2.07338142210745e-07
"8672","EIF4G3","eukaryotic translation initiation factor 4 gamma 3",2.07668039764464e-07
"8887","TAX1BP1","Tax1 binding protein 1",2.07882749680977e-07
"1317","SLC31A1","solute carrier family 31 member 1",2.08129567580428e-07
"26277","TINF2","TERF1 interacting nuclear factor 2",2.08656875888558e-07
"57446","NDRG3","NDRG family member 3",2.09922644267557e-07
"23070","CMTR1","cap methyltransferase 1",2.11802963390184e-07
"220002","CYB561A3","cytochrome b561 family member A3",2.12499229879093e-07
"8439","NSMAF","neutral sphingomyelinase activation associated factor",2.13644933078072e-07
"6876","TAGLN","transgelin",2.13727908926487e-07
"4257","MGST1","microsomal glutathione S-transferase 1",2.15251829249752e-07
"2990","GUSB","glucuronidase beta",2.15726723373777e-07
"8574","AKR7A2","aldo-keto reductase family 7 member A2",2.16735048019778e-07
"5791","PTPRE","protein tyrosine phosphatase, receptor type E",2.17697661342164e-07
"57224","NHSL1","NHS like 1",2.1886234380375e-07
"23558","WBP2","WW domain binding protein 2",2.20036970421944e-07
"9455","HOMER2","homer scaffolding protein 2",2.20242019954853e-07
"63898","SH2D4A","SH2 domain containing 4A",2.20736230183149e-07
"51567","TDP2","tyrosyl-DNA phosphodiesterase 2",2.23691200340603e-07
"51161","C3orf18","chromosome 3 open reading frame 18",2.24757484845739e-07
"64773","PCED1A","PC-esterase domain containing 1A",2.25211906346168e-07
"79847","MFSD13A","major facilitator superfamily domain containing 13A",2.25429139466549e-07
"6433","SFSWAP","splicing factor SWAP homolog",2.2873191274364e-07
"57393","TMEM27","transmembrane protein 27",2.29042847910144e-07
"4082","MARCKS","myristoylated alanine rich protein kinase C substrate",2.29253971029131e-07
"3597","IL13RA1","interleukin 13 receptor subunit alpha 1",2.29358818049086e-07
"163486","DENND1B","DENN domain containing 1B",2.30267213519042e-07
"51291","GMIP","GEM interacting protein",2.30983270066432e-07
"48","ACO1","aconitase 1",2.32177512993204e-07
"55971","BAIAP2L1","BAI1 associated protein 2 like 1",2.32926200771644e-07
"54020","SLC37A1","solute carrier family 37 member 1",2.34260438491951e-07
"26136","TES","testin LIM domain protein",2.34668683707362e-07
"6780","STAU1","staufen double-stranded RNA binding protein 1",2.36444818502157e-07
"6275","S100A4","S100 calcium binding protein A4",2.3669563475881e-07
"7473","WNT3","Wnt family member 3",2.38588536594087e-07
"155435","RBM33","RNA binding motif protein 33",2.40926993688717e-07
"50814","NSDHL","NAD(P) dependent steroid dehydrogenase-like",2.4765037043295e-07
"10857","PGRMC1","progesterone receptor membrane component 1",2.48164390925787e-07
"2936","GSR","glutathione-disulfide reductase",2.48515769962765e-07
"51027","BOLA1","bolA family member 1",2.48639556277297e-07
"3956","LGALS1","galectin 1",2.48797363822106e-07
"116236","ABHD15","abhydrolase domain containing 15",2.50428145220916e-07
"5025","P2RX4","purinergic receptor P2X 4",2.51225752423423e-07
"3157","HMGCS1","3-hydroxy-3-methylglutaryl-CoA synthase 1",2.5183146223906e-07
"201134","CEP112","centrosomal protein 112",2.5397288561102e-07
"29071","C1GALT1C1","C1GALT1 specific chaperone 1",2.59812958258721e-07
"1318","SLC31A2","solute carrier family 31 member 2",2.60243026573015e-07
"55814","BDP1","B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB",2.61833402737111e-07
"23034","SAMD4A","sterile alpha motif domain containing 4A",2.61863570605314e-07
"64849","SLC13A3","solute carrier family 13 member 3",2.62930335725997e-07
"822","CAPG","capping actin protein, gelsolin like",2.67380718121935e-07
"3693","ITGB5","integrin subunit beta 5",2.72452134297829e-07
"203197","TMEM268","transmembrane protein 268",2.73332083633449e-07
"7163","TPD52","tumor protein D52",2.74089924201526e-07
"8395","PIP5K1B","phosphatidylinositol-4-phosphate 5-kinase type 1 beta",2.74876804429169e-07
"341","APOC1","apolipoprotein C1",2.7637581512252e-07
"284996","RNF149","ring finger protein 149",2.77927096559161e-07
"80195","TMEM254","transmembrane protein 254",2.79622209942154e-07
"8760","CDS2","CDP-diacylglycerol synthase 2",2.80138437558364e-07
"57520","HECW2","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",2.80453821943638e-07
"10987","COPS5","COP9 signalosome subunit 5",2.80572549860025e-07
"54542","RC3H2","ring finger and CCCH-type domains 2",2.81757188913545e-07
"64418","TMEM168","transmembrane protein 168",2.82648154548149e-07
"89849","ATG16L2","autophagy related 16 like 2",2.8363171156176e-07
"55577","NAGK","N-acetylglucosamine kinase",2.83963508707075e-07
"54700","RRN3","RRN3 homolog, RNA polymerase I transcription factor",2.85557626544808e-07
"535","ATP6V0A1","ATPase H+ transporting V0 subunit a1",2.87145323296656e-07
"10376","TUBA1B","tubulin alpha 1b",2.90498899824243e-07
"9215","LARGE1","LARGE xylosyl- and glucuronyltransferase 1",2.91176136424376e-07
"8742","TNFSF12","TNF superfamily member 12",2.91588711176516e-07
"9754","STARD8","StAR related lipid transfer domain containing 8",2.92227154918834e-07
"9240","PNMA1","paraneoplastic Ma antigen 1",2.93086187319602e-07
"285237","C3orf38","chromosome 3 open reading frame 38",2.95120698323714e-07
"6400","SEL1L","SEL1L ERAD E3 ligase adaptor subunit",2.95579247633349e-07
"54809","SAMD9","sterile alpha motif domain containing 9",2.96058904503127e-07
"9213","XPR1","xenotropic and polytropic retrovirus receptor 1",2.96511814656952e-07
"55841","WWC3","WWC family member 3",2.96701587298998e-07
"157922","CAMSAP1","calmodulin regulated spectrin associated protein 1",2.96987716419395e-07
"9586","CREB5","cAMP responsive element binding protein 5",2.99128532610382e-07
"5432","POLR2C","RNA polymerase II subunit C",2.99738458053866e-07
"8976","WASL","Wiskott-Aldrich syndrome like",2.9982773463999e-07
"23451","SF3B1","splicing factor 3b subunit 1",3.01253001433466e-07
"79142","PHF23","PHD finger protein 23",3.02530036244697e-07
"139716","GAB3","GRB2 associated binding protein 3",3.03485324315567e-07
"114928","GPRASP2","G protein-coupled receptor associated sorting protein 2",3.03705968596191e-07
"80381","CD276","CD276 molecule",3.04445708421142e-07
"677","ZFP36L1","ZFP36 ring finger protein like 1",3.05940506151181e-07
"115992","RNF166","ring finger protein 166",3.06550608453193e-07
"55904","KMT2E","lysine methyltransferase 2E",3.06717695464087e-07
"7562","ZNF708","zinc finger protein 708",3.07295509149874e-07
"8310","ACOX3","acyl-CoA oxidase 3, pristanoyl",3.08077756305813e-07
"11099","PTPN21","protein tyrosine phosphatase, non-receptor type 21",3.08572095208959e-07
"114926","SMIM19","small integral membrane protein 19",3.09841516776821e-07
"93082","NEURL3","neuralized E3 ubiquitin protein ligase 3",3.10562413785576e-07
"9043","SPAG9","sperm associated antigen 9",3.15780198212323e-07
"25957","PNISR","PNN interacting serine and arginine rich protein",3.17824362716657e-07
"57724","EPG5","ectopic P-granules autophagy protein 5 homolog",3.1802090760813e-07
"6916","TBXAS1","thromboxane A synthase 1",3.213910021449e-07
"154881","KCTD7","potassium channel tetramerization domain containing 7",3.22174848688128e-07
"4154","MBNL1","muscleblind like splicing regulator 1",3.22247795558894e-07
"7919","DDX39B","DExD-box helicase 39B",3.22342993963609e-07
"9679","FAM53B","family with sequence similarity 53 member B",3.2426133778074e-07
"2799","GNS","glucosamine (N-acetyl)-6-sulfatase",3.26077275847325e-07
"6812","STXBP1","syntaxin binding protein 1",3.29667824039426e-07
"5451","POU2F1","POU class 2 homeobox 1",3.31390244245888e-07
"80774","LIMD2","LIM domain containing 2",3.31723281177254e-07
"51755","CDK12","cyclin dependent kinase 12",3.33788762740816e-07
"83440","ADPGK","ADP dependent glucokinase",3.33919432771168e-07
"114876","OSBPL1A","oxysterol binding protein like 1A",3.33988484202408e-07
"5265","SERPINA1","serpin family A member 1",3.35077442903398e-07
"11320","MGAT4A","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A",3.36389656796499e-07
"4125","MAN2B1","mannosidase alpha class 2B member 1",3.36429178959818e-07
