"EntrezID","Symbol","Description","P value"
"23243","ANKRD28","ankyrin repeat domain 28",5.17857263737653e-08
"113","ADCY7","adenylate cyclase 7",5.21652555596219e-08
"9772","TMEM94","transmembrane protein 94",5.21922350893433e-08
"9590","AKAP12","A-kinase anchoring protein 12",5.2462175936796e-08
"54852","PAQR5","progestin and adipoQ receptor family member 5",5.24703197557486e-08
"6249","CLIP1","CAP-Gly domain containing linker protein 1",5.25441521403991e-08
"57186","RALGAPA2","Ral GTPase activating protein catalytic alpha subunit 2",5.27677552764061e-08
"334","APLP2","amyloid beta precursor like protein 2",5.28048769155021e-08
"3140","MR1","major histocompatibility complex, class I-related",5.32258249696937e-08
"4542","MYO1F","myosin IF",5.34963968679136e-08
"5778","PTPN7","protein tyrosine phosphatase, non-receptor type 7",5.35025715953097e-08
"6539","SLC6A12","solute carrier family 6 member 12",5.4064360210937e-08
"55342","STRBP","spermatid perinuclear RNA binding protein",5.45423466391526e-08
"5638","PRRG1","proline rich and Gla domain 1",5.47525684790884e-08
"1379","CR1L","complement C3b/C4b receptor 1 like",5.48513883202872e-08
"8638","OASL","2'-5'-oligoadenylate synthetase like",5.53990062712728e-08
"220213","OTUD1","OTU deubiquitinase 1",5.54956002263296e-08
"7040","TGFB1","transforming growth factor beta 1",5.56134347462489e-08
"58191","CXCL16","C-X-C motif chemokine ligand 16",5.56633434900533e-08
"1368","CPM","carboxypeptidase M",5.56737888013359e-08
"51524","TMEM138","transmembrane protein 138",5.57420214430948e-08
"8942","KYNU","kynureninase",5.59892368023895e-08
"5966","REL","REL proto-oncogene, NF-kB subunit",5.61031832102543e-08
"5805","PTS","6-pyruvoyltetrahydropterin synthase",5.62931460335037e-08
"8766","RAB11A","RAB11A, member RAS oncogene family",5.69475587797186e-08
"64780","MICAL1","microtubule associated monooxygenase, calponin and LIM domain containing 1",5.6977597417962e-08
"10312","TCIRG1","T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3",5.71077027888833e-08
"51170","HSD17B11","hydroxysteroid 17-beta dehydrogenase 11",5.71182374731194e-08
"199","AIF1","allograft inflammatory factor 1",5.79203671691175e-08
"9990","SLC12A6","solute carrier family 12 member 6",5.87133290874675e-08
"51660","MPC1","mitochondrial pyruvate carrier 1",5.89984625598561e-08
"23151","GRAMD4","GRAM domain containing 4",5.98539120488795e-08
"57097","PARP11","poly(ADP-ribose) polymerase family member 11",6.01505052433282e-08
"101","ADAM8","ADAM metallopeptidase domain 8",6.0362694176419e-08
"9980","DOPEY2","dopey family member 2",6.07637045124676e-08
"203286","ANKS6","ankyrin repeat and sterile alpha motif domain containing 6",6.08272123781006e-08
"130733","TMEM178A","transmembrane protein 178A",6.09799983841697e-08
"683","BST1","bone marrow stromal cell antigen 1",6.11540023065515e-08
"23179","RGL1","ral guanine nucleotide dissociation stimulator like 1",6.11933430594291e-08
"115265","DDIT4L","DNA damage inducible transcript 4 like",6.13233894775078e-08
"3988","LIPA","lipase A, lysosomal acid type",6.13451156539213e-08
"5096","PCCB","propionyl-CoA carboxylase beta subunit",6.15840476392293e-08
"64744","SMAP2","small ArfGAP2",6.16403085240691e-08
"54796","BNC2","basonuclin 2",6.17588822304782e-08
"100188949","LINC00426","long intergenic non-protein coding RNA 426",6.17998050511659e-08
"9414","TJP2","tight junction protein 2",6.20194386957706e-08
"388165","UBE2Q2P1","ubiquitin conjugating enzyme E2 Q2 pseudogene 1",6.20526589001358e-08
"282969","FUOM","fucose mutarotase",6.30151000269308e-08
"84966","IGSF21","immunoglobin superfamily member 21",6.34175241209789e-08
"8477","GPR65","G protein-coupled receptor 65",6.34940361399217e-08
"125228","FAM210A","family with sequence similarity 210 member A",6.39688919612524e-08
"51015","ISOC1","isochorismatase domain containing 1",6.49412459363674e-08
"10367","MICU1","mitochondrial calcium uptake 1",6.51385125838289e-08
"128346","C1orf162","chromosome 1 open reading frame 162",6.53015668206081e-08
"246176","GAS2L2","growth arrest specific 2 like 2",6.56370299223497e-08
"171558","PTCRA","pre T-cell antigen receptor alpha",6.56851206759512e-08
"647121","EMBP1","embigin pseudogene 1",6.5951559435895e-08
"100653515","CEP295NL","CEP295 N-terminal like",6.61230459275686e-08
"7707","ZNF148","zinc finger protein 148",6.6289942646236e-08
"143684","FAM76B","family with sequence similarity 76 member B",6.66091581891237e-08
"84807","NFKBID","NFKB inhibitor delta",6.69673714259744e-08
"56253","CRTAM","cytotoxic and regulatory T-cell molecule",6.70542439351607e-08
"55351","STK32B","serine/threonine kinase 32B",6.74342539586092e-08
"27154","BRPF3","bromodomain and PHD finger containing 3",6.79528679992103e-08
"91544","UBXN11","UBX domain protein 11",6.83941836499002e-08
"8416","ANXA9","annexin A9",6.84808808548709e-08
"220929","ZNF438","zinc finger protein 438",6.85980183767754e-08
"2358","FPR2","formyl peptide receptor 2",6.87766055218475e-08
"637","BID","BH3 interacting domain death agonist",6.90109195344846e-08
"6868","ADAM17","ADAM metallopeptidase domain 17",6.97640499813801e-08
"9267","CYTH1","cytohesin 1",7.02632785287705e-08
"122830","NAA30","N(alpha)-acetyltransferase 30, NatC catalytic subunit",7.03355562681196e-08
"6337","SCNN1A","sodium channel epithelial 1 alpha subunit",7.07140923594807e-08
"399","RHOH","ras homolog family member H",7.28833363661252e-08
"2209","FCGR1A","Fc fragment of IgG receptor Ia",7.30826444916843e-08
"5770","PTPN1","protein tyrosine phosphatase, non-receptor type 1",7.32497243971508e-08
"1512","CTSH","cathepsin H",7.3503790387619e-08
"1050","CEBPA","CCAAT/enhancer binding protein alpha",7.49264560395702e-08
"286336","FAM78A","family with sequence similarity 78 member A",7.50830144724546e-08
"581","BAX","BCL2 associated X, apoptosis regulator",7.56145233093974e-08
"1089","CEACAM4","carcinoembryonic antigen related cell adhesion molecule 4",7.58721216964631e-08
"79867","TCTN2","tectonic family member 2",7.589589734458e-08
"27242","TNFRSF21","TNF receptor superfamily member 21",7.59728613353161e-08
"7514","XPO1","exportin 1",7.60503651164868e-08
"26292","MYCBP","MYC binding protein",7.67349813690643e-08
"60488","MRPS35","mitochondrial ribosomal protein S35",7.6816611294106e-08
"26090","ABHD12","abhydrolase domain containing 12",7.68920686011754e-08
"54996","MARC2","mitochondrial amidoxime reducing component 2",7.70437156294435e-08
"11244","ZHX1","zinc fingers and homeoboxes 1",7.71965511514594e-08
"266977","ADGRF1","adhesion G protein-coupled receptor F1",7.72197684684173e-08
"345757","FAM174A","family with sequence similarity 174 member A",7.74722574981013e-08
"23515","MORC3","MORC family CW-type zinc finger 3",7.81358402424104e-08
"54863","TOR4A","torsin family 4 member A",7.86459342094759e-08
"80347","COASY","Coenzyme A synthase",7.88393268447152e-08
"151636","DTX3L","deltex E3 ubiquitin ligase 3L",7.88398775153354e-08
"409","ARRB2","arrestin beta 2",7.9250666029651e-08
"4794","NFKBIE","NFKB inhibitor epsilon",7.94677025295343e-08
"283377","SPRYD4","SPRY domain containing 4",7.95007364384759e-08
"80344","DCAF11","DDB1 and CUL4 associated factor 11",7.97412964548272e-08
"100505783","OSER1-AS1","OSER1 antisense RNA 1 (head to head)",8.08903019011709e-08
"51084","CRYL1","crystallin lambda 1",8.10493832048564e-08
"89884","LHX4","LIM homeobox 4",8.22052588222988e-08
"25981","DNAH1","dynein axonemal heavy chain 1",8.22462489225018e-08
"64005","MYO1G","myosin IG",8.22842115555389e-08
"4478","MSN","moesin",8.23313407449788e-08
"326625","MMAB","methylmalonic aciduria (cobalamin deficiency) cblB type",8.30355575409669e-08
"653361","NCF1","neutrophil cytosolic factor 1",8.31959382496805e-08
"5008","OSM","oncostatin M",8.32400455230697e-08
"64072","CDH23","cadherin related 23",8.47511545387647e-08
"79646","PANK3","pantothenate kinase 3",8.49069814456982e-08
"113452","TMEM54","transmembrane protein 54",8.5230382973478e-08
"22990","PCNX1","pecanex homolog 1",8.52661257155773e-08
"107075116","MIR3142HG","MIR3142 host gene",8.54709825137689e-08
"84766","CRACR2A","calcium release activated channel regulator 2A",8.5568702345995e-08
"65997","RASL11B","RAS like family 11 member B",8.5866017629499e-08
"102465451","MIR6753","microRNA 6753",8.58738071762843e-08
"4245","MGAT1","mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase",8.60682634051813e-08
"1495","CTNNA1","catenin alpha 1",8.65168356956048e-08
"100507347","VIM-AS1","VIM antisense RNA 1",8.66112076503001e-08
"26279","PLA2G2D","phospholipase A2 group IID",8.75694312618691e-08
"55454","CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2",8.75877783634849e-08
"102724804","AP003548.1","NULL",8.81584911738287e-08
"55177","RMDN3","regulator of microtubule dynamics 3",8.85044657561451e-08
"4856","NOV","nephroblastoma overexpressed",8.85116075988179e-08
"55647","RAB20","RAB20, member RAS oncogene family",8.86868929406148e-08
"54982","CLN6","CLN6, transmembrane ER protein",8.87680497996257e-08
"6737","TRIM21","tripartite motif containing 21",8.88129392251358e-08
"6035","RNASE1","ribonuclease A family member 1, pancreatic",8.88220280659269e-08
"58495","OVOL2","ovo like zinc finger 2",8.89587818964088e-08
"6586","SLIT3","slit guidance ligand 3",8.90054707713972e-08
"9563","H6PD","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase",8.91761888777154e-08
"100506776","TRG-AS1","T-cell receptor gamma locus antisense RNA 1",8.917713612e-08
"3059","HCLS1","hematopoietic cell-specific Lyn substrate 1",8.93383931277469e-08
"10501","SEMA6B","semaphorin 6B",8.95875765793974e-08
"7130","TNFAIP6","TNF alpha induced protein 6",8.96323743004857e-08
"6925","TCF4","transcription factor 4",8.98267868976177e-08
"1820","ARID3A","AT-rich interaction domain 3A",8.999565359602e-08
"375061","FAM89A","family with sequence similarity 89 member A",9.11210381593364e-08
"57118","CAMK1D","calcium/calmodulin dependent protein kinase ID",9.12695401478203e-08
"85464","SSH2","slingshot protein phosphatase 2",9.17830620394966e-08
"51027","BOLA1","bolA family member 1",9.20364687795328e-08
"5152","PDE9A","phosphodiesterase 9A",9.22696763439035e-08
"57664","PLEKHA4","pleckstrin homology domain containing A4",9.26809233803283e-08
"64127","NOD2","nucleotide binding oligomerization domain containing 2",9.3085794516945e-08
"5067","CNTN3","contactin 3",9.3638298226395e-08
"80230","RUFY1","RUN and FYVE domain containing 1",9.42430766759372e-08
"10174","SORBS3","sorbin and SH3 domain containing 3",9.43397711061777e-08
"4942","OAT","ornithine aminotransferase",9.43470198633278e-08
"5887","RAD23B","RAD23 homolog B, nucleotide excision repair protein",9.45727471890478e-08
"27332","ZNF638","zinc finger protein 638",9.55390075940699e-08
"339105","PRSS53","protease, serine 53",9.61982677960549e-08
"9454","HOMER3","homer scaffolding protein 3",9.71260982751687e-08
"490","ATP2B1","ATPase plasma membrane Ca2+ transporting 1",9.73659886049916e-08
"101928770","LINC01526","long intergenic non-protein coding RNA 1526",9.81351570006339e-08
"5033","P4HA1","prolyl 4-hydroxylase subunit alpha 1",9.82076910904794e-08
"8837","CFLAR","CASP8 and FADD like apoptosis regulator",9.87723571821419e-08
"400464","AC090825.1","NULL",9.92097737295694e-08
"8764","TNFRSF14","TNF receptor superfamily member 14",9.95456583829935e-08
"4257","MGST1","microsomal glutathione S-transferase 1",9.98051264966549e-08
"8843","HCAR3","hydroxycarboxylic acid receptor 3",1.00037582106971e-07
"2153","F5","coagulation factor V",1.00187388607509e-07
"60437","CDH26","cadherin 26",1.01432565458026e-07
"54491","FAM105A","family with sequence similarity 105 member A",1.01959730436363e-07
"64087","MCCC2","methylcrotonoyl-CoA carboxylase 2",1.02056974427001e-07
"25943","C20orf194","chromosome 20 open reading frame 194",1.02156521464281e-07
"349149","GJC3","gap junction protein gamma 3",1.0292262297984e-07
"58484","NLRC4","NLR family CARD domain containing 4",1.03527628136924e-07
"374403","TBC1D10C","TBC1 domain family member 10C",1.03891205638362e-07
"5244","ABCB4","ATP binding cassette subfamily B member 4",1.04386318255933e-07
"285527","FRYL","FRY like transcription coactivator",1.04503393050237e-07
"533","ATP6V0B","ATPase H+ transporting V0 subunit b",1.05582648957103e-07
"55244","SLC47A1","solute carrier family 47 member 1",1.05644518244574e-07
"5364","PLXNB1","plexin B1",1.0589438326214e-07
"100506020","ARAP1-AS2","ARAP1 antisense RNA 2",1.06982145586798e-07
"53826","FXYD6","FXYD domain containing ion transport regulator 6",1.08354787919929e-07
"100506142","AC018682.1","NULL",1.08367504525475e-07
"55697","VAC14","Vac14, PIKFYVE complex component",1.08820699340484e-07
"4063","LY9","lymphocyte antigen 9",1.09555536642603e-07
"5051","PAFAH2","platelet activating factor acetylhydrolase 2",1.09771538969738e-07
"9935","MAFB","MAF bZIP transcription factor B",1.09841361450869e-07
"50814","NSDHL","NAD(P) dependent steroid dehydrogenase-like",1.10261207719731e-07
"3936","LCP1","lymphocyte cytosolic protein 1",1.11476357034235e-07
"404636","FAM45A","family with sequence similarity 45 member A",1.11545501502164e-07
"58496","LY6G5B","lymphocyte antigen 6 family member G5B",1.11970514193871e-07
"23558","WBP2","WW domain binding protein 2",1.12400997620554e-07
"4267","CD99","CD99 molecule (Xg blood group)",1.12832548415653e-07
"9765","ZFYVE16","zinc finger FYVE-type containing 16",1.13019955283455e-07
"54978","SLC35F6","solute carrier family 35 member F6",1.13160156689496e-07
"64420","SUSD1","sushi domain containing 1",1.13331251050397e-07
"65005","MRPL9","mitochondrial ribosomal protein L9",1.13351072639212e-07
"92912","UBE2Q2","ubiquitin conjugating enzyme E2 Q2",1.13406240176417e-07
"54434","SSH1","slingshot protein phosphatase 1",1.14352891822378e-07
"1445","CSK","C-terminal Src kinase",1.14716035670703e-07
"114926","SMIM19","small integral membrane protein 19",1.14800064565657e-07
"10114","HIPK3","homeodomain interacting protein kinase 3",1.1493838991683e-07
"2026","ENO2","enolase 2",1.1505184138727e-07
"9053","MAP7","microtubule associated protein 7",1.15310455850448e-07
"23636","NUP62","nucleoporin 62",1.15802223588091e-07
"9805","SCRN1","secernin 1",1.1592512882963e-07
"222166","MTURN","maturin, neural progenitor differentiation regulator homolog",1.1630852436717e-07
"23129","PLXND1","plexin D1",1.16750266787591e-07
"23659","PLA2G15","phospholipase A2 group XV",1.168472104629e-07
"8698","S1PR4","sphingosine-1-phosphate receptor 4",1.17210053440786e-07
"9060","PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2",1.18009290450694e-07
"1845","DUSP3","dual specificity phosphatase 3",1.18191686326874e-07
"347735","SERINC2","serine incorporator 2",1.18498389989341e-07
"8277","TKTL1","transketolase like 1",1.19031944523229e-07
"90355","C5orf30","chromosome 5 open reading frame 30",1.1914584829853e-07
"10746","MAP3K2","mitogen-activated protein kinase kinase kinase 2",1.1971398894417e-07
"6348","CCL3","C-C motif chemokine ligand 3",1.2025148499184e-07
"24138","IFIT5","interferon induced protein with tetratricopeptide repeats 5",1.20652528634579e-07
"57153","SLC44A2","solute carrier family 44 member 2",1.21053938872961e-07
"1947","EFNB1","ephrin B1",1.21459729829354e-07
"10019","SH2B3","SH2B adaptor protein 3",1.21999889191038e-07
"258010","SVIP","small VCP interacting protein",1.22228234866739e-07
"22955","SCMH1","sex comb on midleg homolog 1 (Drosophila)",1.22791065981787e-07
"3631","INPP4A","inositol polyphosphate-4-phosphatase type I A",1.2457352172035e-07
"5464","PPA1","pyrophosphatase (inorganic) 1",1.24589664585173e-07
"6775","STAT4","signal transducer and activator of transcription 4",1.2496406087692e-07
"54625","PARP14","poly(ADP-ribose) polymerase family member 14",1.25252818783395e-07
"5603","MAPK13","mitogen-activated protein kinase 13",1.25917234861106e-07
"894","CCND2","cyclin D2",1.25950702534183e-07
"54463","RETREG1","reticulophagy regulator 1",1.26079846451965e-07
"23162","MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3",1.26884877604816e-07
"3398","ID2","inhibitor of DNA binding 2, HLH protein",1.27327881571659e-07
"23588","KLHDC2","kelch domain containing 2",1.28212878092171e-07
"64236","PDLIM2","PDZ and LIM domain 2",1.31019871063565e-07
"5634","PRPS2","phosphoribosyl pyrophosphate synthetase 2",1.32615194825547e-07
"10079","ATP9A","ATPase phospholipid transporting 9A (putative)",1.34613057589661e-07
"8744","TNFSF9","TNF superfamily member 9",1.34792191075483e-07
"81844","TRIM56","tripartite motif containing 56",1.3540416643476e-07
"122618","PLD4","phospholipase D family member 4",1.37416240830746e-07
"7462","LAT2","linker for activation of T-cells family member 2",1.38825709372625e-07
"27102","EIF2AK1","eukaryotic translation initiation factor 2 alpha kinase 1",1.39829030687544e-07
"643418","LIPN","lipase family member N",1.4008479676253e-07
"3603","IL16","interleukin 16",1.40126144798636e-07
"63979","FIGNL1","fidgetin like 1",1.40712256513353e-07
"6310","ATXN1","ataxin 1",1.42057369423298e-07
"9814","SFI1","SFI1 centrin binding protein",1.42291030624797e-07
